usage_id,customer_id,data_usage_amount,usage_date,usage_time
7927,9199,18521.66,2023-04-25,14:19:23
7928,3210,40790.38,2023-10-23,16:52:41
7929,8400,7248.32,2023-07-15,22:36:54
7930,8848,43692.83,2023-04-01,16:02:29
7931,8548,1486.18,2022-05-26,11:13:16
7932,3835,49640.24,2022-05-27,06:01:57
7933,8197,970.61,2022-10-20,07:45:54
7934,4997,4227.16,2022-09-28,15:40:12
7935,234,18976.91,2023-06-20,18:49:31
7936,5099,47951.14,2023-06-10,09:47:02
7937,6710,6763.54,2022-12-06,04:25:34
7938,9709,8613.23,2023-11-15,02:34:59
7939,8731,41058.02,2023-03-12,15:01:34
7940,1479,33403.85,2023-08-17,06:29:15
7941,574,7203.34,2022-05-13,00:37:15
7942,2114,20681.14,2022-05-03,22:38:49
7943,5240,42739.74,2023-03-12,22:08:50
7944,6770,41402.36,2022-07-01,06:21:13
7945,9489,37585.54,2023-09-10,00:48:27
7946,4310,21990.67,2023-06-03,06:06:42
7947,765,28661.46,2023-05-06,06:18:25
7948,7205,36339.45,2023-06-03,06:04:20
7949,5303,48556.47,2022-10-31,13:11:35
7950,1238,35225.7,2023-09-18,20:07:16
7951,5509,21364.81,2023-10-23,08:13:13
7952,6908,33412.69,2022-09-28,23:40:58
7953,6928,33797.02,2023-01-20,16:03:50
7954,7980,41159.87,2022-10-01,11:26:04
7955,9862,30231.18,2022-10-08,00:44:52
7956,1730,43516.11,2022-03-04,17:44:06
7957,6095,20045.25,2023-03-02,07:03:56
7958,6055,46262.41,2022-11-11,15:56:28
7959,1423,7786.63,2022-09-01,22:07:23
7960,2134,33538.36,2022-03-16,08:18:25
7961,3221,11164.26,2023-12-02,12:27:24
7962,3445,31814.9,2023-12-21,13:54:57
7963,2982,46391.99,2022-10-17,17:04:53
7964,189,19365.22,2023-06-09,14:34:09
7965,6539,5960.51,2023-09-09,11:14:49
7966,6552,15048.84,2022-01-06,12:29:05
7967,8589,21385.33,2023-05-05,23:47:58
7968,605,6169.23,2022-01-07,04:36:52
7969,4517,28900.47,2022-05-12,14:15:22
7970,3716,17297.9,2022-07-11,18:55:49
7971,3950,19604.59,2022-10-24,01:03:35
7972,8941,40028.72,2022-01-27,21:40:47
7973,2988,34356.7,2022-06-27,10:03:35
7974,5202,28013.17,2022-11-22,05:22:51
7975,7554,24565.44,2022-03-20,05:50:03
7976,297,6745.13,2022-06-16,12:43:53
7977,8001,5857.85,2023-09-07,03:14:38
7978,5368,1361.88,2022-05-13,16:32:31
7979,5140,917.95,2023-02-21,09:18:53
7980,3366,41255.57,2023-05-22,11:12:07
7981,308,46864.82,2023-06-09,05:39:29
7982,908,2865.6,2023-06-22,04:56:07
7983,5369,37158.05,2022-03-26,00:20:35
7984,7443,16524.43,2022-09-26,07:31:43
7985,9604,22266.13,2022-06-07,20:05:24
7986,2480,23061.99,2023-04-17,15:54:45
7987,5796,47522.61,2022-02-07,13:31:58
7988,1922,29525.14,2023-09-09,19:42:40
7989,6032,27181.69,2023-12-11,12:40:53
7990,1021,23849.15,2022-03-22,22:48:00
7991,2935,43601.8,2022-07-06,05:07:20
7992,407,16890.23,2023-11-15,02:42:27
7993,5436,38307.74,2022-01-01,06:11:36
7994,2863,47989.98,2022-07-11,05:59:27
7995,5089,14455.28,2022-06-07,06:40:08
7996,5523,30070.13,2022-01-16,07:45:09
7997,6111,14288.94,2022-12-13,09:03:03
7998,5038,22081.89,2023-11-04,18:56:29
7999,7562,7737.54,2023-06-11,16:09:19
8000,8014,18003.41,2023-04-02,16:08:51
8001,4003,39482.06,2022-05-16,08:47:24
8002,6338,36170.26,2023-04-09,14:35:40
8003,3156,33199.25,2022-05-28,09:13:10
8004,334,41052.31,2022-06-14,04:27:01
8005,3872,3106.42,2022-04-04,00:22:24
8006,4384,15198.58,2022-09-03,05:33:33
8007,9571,39467.2,2023-07-10,05:42:45
8008,9034,3590.04,2023-11-09,02:44:55
8009,8696,9935.92,2022-05-28,10:24:18
8010,1191,27133.48,2023-07-11,11:28:48
8011,8916,35615.5,2022-07-02,00:09:17
8012,8918,31966.9,2022-07-20,00:17:05
8013,6815,27942.55,2022-01-02,11:45:47
8014,2489,10318.5,2023-11-13,09:28:38
8015,7658,15011.56,2022-06-24,15:29:32
8016,4207,1968.46,2023-05-21,21:43:51
8017,3007,44513.49,2022-09-28,11:57:33
8018,7977,6416.46,2022-04-12,17:39:11
8019,6849,43342.41,2022-09-17,07:45:36
8020,4495,22074.47,2022-11-06,23:48:35
8021,9666,12589.6,2022-10-06,02:58:41
8022,5038,34320.59,2023-04-15,07:50:23
8023,9591,17956.75,2023-07-17,09:25:11
8024,4228,26764.94,2022-01-02,19:07:45
8025,8939,35702.08,2022-07-08,20:22:59
8026,8611,47389.45,2023-10-18,22:43:39
8027,2328,43563.65,2023-01-06,20:44:52
8028,8637,7310.49,2023-04-14,00:47:41
8029,956,15549.52,2022-06-19,11:58:34
8030,6628,25982.02,2022-11-12,03:05:06
8031,3471,35941.33,2023-05-27,06:56:14
8032,6,30734.74,2023-10-31,07:58:27
8033,2266,11275.0,2022-07-28,14:28:03
8034,5460,29807.67,2022-03-27,09:17:34
8035,9173,4453.31,2022-01-30,19:49:08
8036,4915,42237.95,2023-10-02,13:42:16
8037,6668,15407.13,2022-10-05,02:15:08
8038,736,32983.9,2022-09-02,05:57:28
8039,3168,31832.42,2022-01-06,01:00:55
8040,4092,32768.01,2023-06-15,07:08:53
8041,4317,25123.08,2022-01-12,04:48:45
8042,1991,44027.42,2023-01-24,20:50:59
8043,1432,30632.79,2023-09-15,21:22:35
8044,2703,45589.99,2023-07-20,12:41:55
8045,2420,8950.46,2023-02-01,19:05:52
8046,9505,48170.55,2022-11-10,16:52:19
8047,4305,28586.99,2023-05-05,04:55:33
8048,6570,16829.93,2023-07-20,03:16:46
8049,2715,44332.44,2022-07-09,01:02:39
8050,5848,6721.83,2023-11-10,01:48:44
8051,6068,21316.47,2022-01-03,10:26:28
8052,9144,14945.31,2022-12-18,02:55:47
8053,2439,47726.73,2023-05-07,01:00:21
8054,6606,37197.98,2022-01-16,10:25:10
8055,547,45771.29,2022-06-17,22:50:07
8056,6830,45569.76,2022-08-17,18:56:57
8057,5606,31361.32,2023-05-13,07:02:29
8058,8083,28691.72,2022-11-22,20:22:05
8059,3148,8589.03,2023-11-17,19:38:27
8060,3378,21825.37,2022-02-21,14:08:21
8061,737,34241.57,2022-11-12,19:20:47
8062,301,21770.2,2023-07-22,21:18:05
8063,6854,19385.68,2022-12-21,05:02:08
8064,2446,38381.19,2022-03-04,16:53:37
8065,9359,34873.39,2022-06-03,08:41:44
8066,8088,29740.82,2022-12-03,12:57:11
8067,7801,12625.85,2022-07-10,11:43:34
8068,4530,20077.02,2022-12-08,19:28:41
8069,9394,2753.04,2023-03-25,20:30:30
8070,3211,43124.08,2023-08-08,13:56:55
8071,816,6668.43,2023-05-04,18:44:48
8072,2893,11785.0,2023-09-25,20:05:59
8073,1846,1905.89,2023-07-03,21:03:36
8074,6418,20190.98,2022-10-25,15:02:20
8075,3393,5723.57,2022-04-18,00:20:04
8076,5719,737.8,2022-07-16,23:59:03
8077,3835,14199.94,2023-12-16,22:57:16
8078,1068,16631.01,2023-10-17,09:18:57
8079,3502,31345.52,2022-12-06,01:01:18
8080,4066,42470.94,2023-05-13,03:19:54
8081,1093,31636.49,2023-02-24,10:44:36
8082,325,38764.05,2022-12-13,21:22:10
8083,9838,24790.24,2022-09-23,05:22:39
8084,3797,23075.58,2023-08-13,18:30:53
8085,228,35180.14,2023-07-25,08:57:03
8086,8096,18037.64,2022-12-09,06:58:39
8087,9561,39097.42,2023-03-03,10:40:58
8088,7083,2246.98,2022-01-03,11:25:05
8089,4144,39291.66,2022-06-19,19:17:41
8090,3136,20799.76,2023-05-08,00:12:26
8091,4114,13838.1,2022-12-01,21:23:41
8092,9426,15013.53,2022-08-12,03:24:38
8093,1104,22135.66,2022-08-01,22:01:32
8094,609,32611.02,2023-10-22,16:02:16
8095,7635,31247.71,2022-02-21,18:02:27
8096,7568,16807.33,2023-10-31,01:40:25
8097,3416,23042.08,2022-03-18,05:22:27
8098,4678,38562.42,2023-12-04,18:50:43
8099,3143,37851.46,2023-01-19,10:27:06
8100,1428,828.54,2023-12-13,22:12:55
8101,8911,39340.48,2023-10-14,12:06:48
8102,9564,39968.41,2023-04-23,07:27:28
8103,731,23783.08,2023-09-14,19:08:30
8104,3663,16757.07,2022-01-19,18:15:33
8105,9379,35060.21,2022-02-07,06:35:29
8106,3912,13338.81,2023-09-08,05:27:33
8107,8441,13090.7,2023-07-24,15:36:45
8108,8063,28861.39,2023-11-22,05:01:43
8109,7414,15093.16,2023-07-20,05:29:15
8110,3058,10389.33,2022-09-21,13:17:59
8111,4972,12215.32,2022-08-09,01:33:33
8112,1557,37975.5,2023-11-18,10:35:16
8113,7193,10051.16,2023-12-25,17:05:59
8114,7251,40934.15,2022-05-10,10:35:07
8115,5873,17350.1,2022-04-16,15:56:14
8116,395,28459.07,2022-08-11,10:44:46
8117,2876,1773.54,2023-01-24,05:49:52
8118,3851,34150.49,2023-10-01,18:22:07
8119,6076,10037.11,2022-11-09,16:39:00
8120,9072,47629.88,2023-03-09,20:08:06
8121,2361,38387.9,2022-05-21,10:43:14
8122,3654,835.09,2023-09-25,12:02:23
8123,650,12109.93,2023-10-25,05:12:05
8124,9129,38669.37,2023-05-19,04:22:41
8125,6652,16722.25,2022-09-09,14:34:40
8126,1658,32915.86,2023-05-28,04:05:51
8127,1510,24349.2,2023-09-17,15:59:00
8128,4739,17581.85,2022-09-04,06:19:13
8129,4848,25448.34,2023-06-02,05:07:57
8130,1628,28909.89,2022-03-01,03:27:46
8131,3747,27835.97,2022-05-03,14:01:01
8132,2502,10628.29,2023-08-12,22:56:22
8133,4165,47168.11,2022-08-04,14:29:09
8134,7028,35706.38,2022-04-30,06:15:53
8135,9654,32966.04,2022-01-17,10:58:12
8136,1434,27377.38,2023-05-09,05:21:33
8137,8805,6023.82,2022-11-04,18:11:25
8138,5033,26019.52,2023-05-09,18:21:12
8139,1175,35981.19,2022-01-18,14:15:19
8140,6067,17858.31,2022-06-16,10:24:40
8141,149,47629.14,2022-04-28,04:37:57
8142,1121,8581.53,2022-08-29,00:58:37
8143,4268,32491.41,2023-07-04,14:34:35
8144,7249,12637.39,2022-09-21,02:06:18
8145,9730,4013.42,2022-03-04,15:17:10
8146,6381,42902.91,2022-02-26,03:16:02
8147,1301,21732.41,2022-09-07,15:44:36
8148,1838,38432.59,2022-08-26,00:16:48
8149,3422,13733.56,2023-01-07,04:46:16
8150,5262,35477.81,2022-03-08,23:28:23
8151,2569,30381.45,2023-02-22,17:30:36
8152,2945,38219.37,2022-05-06,06:45:01
8153,6508,43522.75,2022-07-29,05:54:12
8154,8477,49995.36,2023-05-09,08:15:32
8155,4858,158.31,2023-06-25,02:30:33
8156,4260,45581.82,2023-12-29,00:41:53
8157,6103,32378.29,2023-12-18,19:34:59
8158,5337,25317.45,2022-05-16,20:15:26
8159,9363,35826.06,2023-08-16,14:28:40
8160,5073,7386.81,2022-03-28,21:09:18
8161,4469,32838.39,2022-08-21,00:45:49
8162,1389,34863.07,2022-08-26,18:33:14
8163,8127,38954.58,2023-12-06,03:09:17
8164,2384,17758.62,2023-05-12,17:42:57
8165,3822,4793.27,2023-07-20,17:58:05
8166,9091,15235.1,2023-03-13,20:28:33
8167,5769,7828.53,2022-01-14,20:47:32
8168,4008,17904.85,2022-11-25,00:23:23
8169,7259,42905.3,2022-12-30,20:07:42
8170,2388,49708.65,2022-11-08,21:34:14
8171,5713,10751.74,2023-12-29,09:57:46
8172,6772,1674.74,2023-05-24,22:37:56
8173,9194,8937.1,2023-05-20,04:10:30
8174,9894,45836.97,2023-03-19,00:31:31
8175,5447,48245.4,2023-05-18,12:47:11
8176,2605,7461.01,2023-09-21,02:50:11
8177,7196,39324.6,2022-12-20,05:25:49
8178,2532,44560.42,2023-04-13,09:25:57
8179,4335,27047.76,2023-08-28,09:17:10
8180,9519,32543.98,2022-04-23,05:45:11
8181,9103,18976.37,2023-02-03,01:36:30
8182,14,23688.65,2023-12-23,08:50:49
8183,5197,11797.08,2023-12-19,07:00:13
8184,736,10421.56,2022-12-16,05:50:58
8185,1636,16545.02,2023-03-22,01:01:22
8186,9075,30200.44,2022-11-11,11:14:03
8187,7367,22517.61,2023-03-10,04:30:03
8188,2743,18099.12,2023-08-06,23:40:29
8189,6312,25847.31,2022-01-19,21:53:42
8190,8081,20648.54,2023-09-01,12:19:15
8191,1065,4348.1,2022-01-22,17:25:07
8192,8958,8503.11,2022-11-07,05:58:55
8193,4112,33934.49,2022-02-20,19:10:53
8194,4225,44797.67,2022-11-23,02:18:30
8195,3458,2559.0,2023-06-17,00:41:56
8196,1712,5767.19,2022-03-21,02:04:15
8197,8011,14656.03,2023-08-06,19:55:52
8198,1195,19170.82,2022-04-16,11:01:43
8199,9845,38491.44,2022-11-25,09:08:07
8200,5266,34635.18,2023-12-07,22:58:06
8201,939,49329.82,2022-09-03,20:45:51
8202,8610,21778.05,2022-09-18,08:53:07
8203,2538,27352.69,2022-06-18,20:40:28
8204,1443,15886.75,2022-10-06,10:52:10
8205,5341,40698.85,2022-04-29,11:25:10
8206,2093,33751.12,2022-03-19,19:28:09
8207,7400,13486.78,2023-08-08,08:31:14
8208,1490,25686.81,2022-02-18,00:31:22
8209,4377,44534.44,2022-12-22,13:40:05
8210,3427,37058.21,2023-05-31,17:32:08
8211,2003,4637.91,2023-08-05,05:24:31
8212,4838,5179.95,2023-03-22,10:33:32
8213,5492,1741.33,2022-12-13,09:40:54
8214,3089,3608.62,2022-10-13,13:50:38
8215,2973,3462.99,2023-09-28,10:30:11
8216,4144,44874.02,2022-10-14,00:12:40
8217,1847,44186.86,2022-08-29,18:42:32
8218,386,41245.78,2023-04-08,08:31:38
8219,131,43851.38,2023-02-18,04:25:25
8220,1930,6056.81,2022-05-03,16:31:22
8221,3826,45524.71,2022-02-01,13:18:27
8222,451,4931.26,2023-08-11,04:15:37
8223,1231,3962.12,2023-08-21,01:18:58
8224,956,40557.04,2022-11-13,21:10:18
8225,2033,29616.98,2023-04-26,23:37:48
8226,2515,11922.63,2022-12-18,15:10:49
8227,695,2087.71,2023-07-18,01:01:15
8228,7254,19901.58,2022-04-23,08:03:40
8229,4248,1699.42,2022-06-23,19:21:22
8230,4852,12179.07,2023-01-11,09:56:17
8231,9335,12341.06,2022-12-05,13:26:34
8232,1148,16359.12,2022-04-01,17:16:13
8233,3295,7389.67,2022-08-27,12:10:04
8234,5695,10502.09,2023-10-09,12:33:10
8235,8180,41381.24,2023-01-06,02:08:39
8236,1729,12079.51,2022-06-21,07:32:19
8237,719,20378.76,2023-04-17,02:03:12
8238,2141,15624.14,2022-02-13,01:16:08
8239,5362,41687.96,2022-08-03,00:09:24
8240,8818,47836.86,2023-10-09,02:44:53
8241,548,8110.03,2022-07-16,08:05:10
8242,4908,7405.65,2023-01-21,13:19:42
8243,5700,18933.71,2022-06-05,19:39:14
8244,5386,46504.08,2023-06-27,08:09:35
8245,5396,9686.81,2023-07-16,03:12:40
8246,9647,14813.83,2022-08-22,20:36:10
8247,5049,10954.66,2023-10-16,02:50:52
8248,7325,27422.61,2022-07-02,17:21:51
8249,8419,39018.06,2022-02-16,12:10:09
8250,7057,3381.42,2023-05-08,08:42:59
8251,557,38577.18,2023-01-04,22:11:43
8252,2345,29407.17,2023-02-21,05:56:44
8253,5145,32308.94,2022-04-17,22:39:42
8254,1689,42059.76,2023-10-16,18:46:30
8255,9586,37609.79,2023-08-27,09:58:25
8256,4611,33762.19,2022-01-26,22:44:49
8257,4494,26138.48,2022-03-08,21:58:48
8258,7035,16924.78,2023-01-29,20:45:48
8259,9048,48739.99,2023-04-08,01:22:44
8260,4699,8153.85,2023-11-17,06:34:08
8261,595,2974.72,2023-03-18,20:59:22
8262,4490,31401.92,2023-11-11,13:30:29
8263,2224,25409.7,2022-07-16,08:33:14
8264,1857,41268.93,2023-08-19,00:42:15
8265,1930,25414.7,2022-02-25,09:59:09
8266,1684,4718.63,2022-11-13,08:16:39
8267,5041,48394.76,2023-12-03,17:13:47
8268,8299,11470.74,2023-10-31,19:04:55
8269,4375,6468.38,2022-05-16,19:19:02
8270,9829,20811.51,2023-02-10,04:27:46
8271,1483,11165.7,2022-01-07,00:09:31
8272,1027,30953.74,2022-06-04,06:49:46
8273,6906,34004.53,2022-10-11,02:10:32
8274,5501,24366.76,2023-05-26,10:03:31
8275,209,26751.0,2023-09-20,14:58:15
8276,9548,5976.91,2022-06-25,07:32:02
8277,5235,17328.47,2023-08-03,21:55:59
8278,4183,46361.96,2022-06-20,05:14:13
8279,2230,33283.95,2023-05-08,03:23:53
8280,6900,30284.92,2022-09-11,20:29:50
8281,6365,46849.99,2022-09-16,14:45:48
8282,5382,2279.87,2022-11-12,21:17:05
8283,5060,22930.93,2023-02-26,02:16:51
8284,9917,15369.22,2023-03-14,00:22:01
8285,8286,34706.1,2023-03-03,09:29:03
8286,4882,47684.35,2022-07-09,15:48:46
8287,5003,5643.61,2023-05-31,19:13:27
8288,6824,48675.9,2023-12-28,03:26:51
8289,2014,45666.52,2022-03-13,16:11:02
8290,6437,43464.74,2022-03-12,15:53:04
8291,7846,4966.67,2023-05-24,17:17:16
8292,8915,15177.49,2023-11-27,09:08:58
8293,1480,36185.68,2023-07-19,12:59:32
8294,1375,18693.26,2023-09-13,08:48:31
8295,3996,27421.77,2022-10-15,16:26:48
8296,8052,44590.94,2023-12-17,06:31:54
8297,5393,46869.05,2022-09-12,09:28:37
8298,7069,36988.59,2022-08-19,08:57:05
8299,661,9496.58,2023-07-26,18:40:44
8300,7883,9906.53,2023-07-11,12:34:59
8301,5416,46516.83,2023-08-11,19:42:46
8302,3618,42132.36,2023-06-25,11:09:48
8303,1003,22899.09,2022-08-06,18:15:30
8304,5691,1265.53,2022-07-24,15:01:59
8305,3531,32904.14,2023-11-20,11:34:47
8306,265,5612.03,2022-11-25,03:07:57
8307,9817,19235.94,2023-09-20,10:41:01
8308,4423,44696.51,2022-01-12,05:57:48
8309,2256,18021.24,2023-02-15,13:29:38
8310,7877,38791.95,2023-04-28,18:40:21
8311,7332,6658.93,2023-07-23,21:04:22
8312,1808,20712.67,2022-01-12,06:28:54
8313,604,13378.32,2022-02-07,22:18:55
8314,4831,1010.2,2023-01-16,16:29:05
8315,165,47012.61,2022-12-10,01:15:13
8316,164,14747.33,2022-07-27,22:01:52
8317,9057,33785.29,2023-10-16,04:37:54
8318,9765,4948.35,2023-10-21,02:54:39
8319,9909,17011.72,2023-11-09,01:57:50
8320,5965,31994.17,2023-11-08,03:40:43
8321,1980,36695.78,2022-10-15,17:40:12
8322,555,47447.78,2022-12-30,12:33:23
8323,8551,10310.51,2023-05-24,08:26:43
8324,7810,8324.71,2023-10-10,22:22:50
8325,1248,45599.92,2023-12-08,18:43:10
8326,8756,31896.96,2022-05-13,06:39:05
8327,9234,26049.95,2022-06-06,20:13:21
8328,2383,8116.36,2022-07-01,04:17:51
8329,3798,22221.46,2023-11-29,15:07:58
8330,7057,8133.53,2023-04-05,12:12:12
8331,9495,28672.94,2022-12-15,02:00:01
8332,4359,8651.61,2022-09-07,20:30:59
8333,3232,20334.49,2022-08-13,15:47:11
8334,4728,32181.82,2023-10-06,00:13:51
8335,2836,9701.35,2023-02-17,14:24:35
8336,700,37422.2,2022-02-26,03:13:06
8337,6000,32640.55,2022-08-22,12:38:22
8338,8467,28807.32,2023-05-21,23:39:11
8339,3634,22148.42,2022-02-16,09:14:47
8340,2362,6337.02,2022-04-01,09:11:24
8341,1831,11136.75,2023-10-18,09:42:11
8342,4597,18483.38,2023-05-07,09:10:02
8343,7249,2883.95,2022-01-25,04:33:13
8344,7483,16205.78,2023-04-15,22:35:49
8345,3852,48329.38,2023-09-15,10:56:24
8346,8821,40590.2,2022-11-12,19:00:00
8347,7479,6732.76,2023-08-26,15:26:17
8348,234,45822.81,2023-11-01,08:30:28
8349,6958,21375.85,2023-03-18,12:31:36
8350,2283,23615.84,2023-11-26,20:36:15
8351,7985,30276.99,2022-06-06,11:56:17
8352,8597,15822.02,2023-12-30,20:57:20
8353,3820,12576.69,2023-01-16,04:01:53
8354,5469,4435.18,2023-01-02,20:06:49
8355,9425,25691.89,2022-05-03,01:25:30
8356,3112,5699.1,2022-08-04,14:26:34
8357,4854,41317.44,2022-06-29,14:47:41
8358,4184,25096.25,2022-09-09,09:50:48
8359,9125,34256.25,2022-03-24,22:37:09
8360,4323,5136.2,2022-12-10,01:31:34
8361,1400,18034.22,2023-11-25,13:13:40
8362,96,37857.19,2023-10-11,13:37:53
8363,435,33970.13,2023-02-14,17:11:55
8364,7140,38070.44,2022-05-26,14:14:19
8365,1356,9136.73,2022-08-23,23:41:32
8366,3028,42822.73,2022-09-26,06:00:50
8367,3889,39190.21,2023-09-01,11:26:12
8368,7633,28568.73,2022-10-26,07:57:55
8369,2564,21229.12,2022-01-19,04:20:01
8370,5041,27319.2,2022-04-16,12:29:41
8371,5752,41327.54,2023-12-19,22:16:17
8372,3996,42921.98,2023-09-20,18:42:20
8373,5204,47648.25,2023-09-28,12:14:58
8374,9192,22206.65,2023-10-31,17:01:37
8375,8722,1371.56,2023-10-09,09:41:53
8376,6647,40913.36,2023-02-02,22:12:28
8377,934,17767.68,2023-12-09,10:30:41
8378,4936,127.43,2022-08-01,17:20:45
8379,4846,20885.74,2023-02-07,23:27:32
8380,4832,25450.46,2023-04-06,12:13:47
8381,7490,42216.84,2023-10-25,22:51:17
8382,9503,30180.4,2022-07-09,18:59:03
8383,266,34129.71,2023-02-14,03:03:14
8384,1942,10395.54,2022-11-04,22:02:08
8385,3651,36541.98,2023-09-26,23:37:05
8386,2235,16479.12,2023-03-05,11:16:29
8387,1777,38087.93,2022-07-17,15:31:24
8388,9317,9512.33,2022-04-04,09:15:58
8389,4811,18418.73,2022-11-30,04:06:18
8390,7299,14665.71,2022-02-16,05:26:58
8391,1352,32738.4,2022-08-18,07:44:54
8392,5531,16309.46,2023-01-25,16:24:06
8393,6516,3767.75,2022-12-17,22:04:47
8394,7352,6400.18,2023-07-21,15:09:30
8395,4591,24174.79,2023-08-12,15:08:22
8396,5276,19765.62,2023-09-15,15:00:49
8397,6334,407.36,2023-10-31,05:10:36
8398,2778,20248.27,2022-06-05,09:11:03
8399,4744,6946.88,2023-01-26,05:07:38
8400,1249,39084.0,2022-03-08,13:02:52
8401,385,3659.76,2023-12-03,06:18:12
8402,5695,26057.52,2023-12-15,14:11:23
8403,2648,49757.17,2022-05-19,01:35:36
8404,7805,47889.47,2022-07-13,00:10:33
8405,5739,26541.84,2023-09-15,07:38:00
8406,4065,23381.35,2023-03-04,15:46:55
8407,3785,11373.34,2022-11-08,12:11:09
8408,1884,23827.96,2023-09-09,01:11:22
8409,3682,33103.42,2022-04-02,21:18:36
8410,5773,39780.34,2022-07-28,21:59:52
8411,6557,6054.32,2022-10-04,17:18:18
8412,2078,16033.83,2023-12-28,17:24:57
8413,9268,2396.97,2023-05-17,16:01:13
8414,5769,1230.59,2023-01-12,14:20:08
8415,9204,10005.78,2023-01-04,00:06:07
8416,2259,29484.6,2023-02-18,23:43:05
8417,8437,24716.06,2022-09-28,10:18:24
8418,6224,43856.57,2023-11-03,10:19:48
8419,3864,9175.21,2023-07-03,06:19:25
8420,6563,40005.65,2023-04-29,13:37:55
8421,3827,5121.53,2023-06-08,09:53:52
8422,1011,35333.79,2023-05-17,04:26:30
8423,9958,3162.15,2023-11-29,09:20:41
8424,5344,17415.94,2022-04-15,09:41:09
8425,9333,34930.7,2022-03-19,04:02:08
8426,5100,32100.41,2022-01-21,02:10:00
8427,3386,43743.19,2022-04-25,10:51:32
8428,8977,15297.6,2022-12-22,12:46:21
8429,7303,48356.13,2023-10-12,18:38:47
8430,1948,44214.53,2022-08-10,02:06:53
8431,973,7915.15,2022-11-11,05:43:31
8432,6156,37598.48,2023-12-09,19:17:44
8433,9700,14594.94,2022-08-02,21:00:32
8434,4410,25487.81,2022-12-16,08:46:38
8435,6354,32172.89,2022-08-10,15:30:51
8436,1037,41394.2,2022-01-18,14:58:28
8437,3501,4195.02,2023-04-14,05:47:00
8438,6943,4987.2,2023-10-08,00:11:43
8439,3147,47670.01,2022-06-26,13:23:31
8440,4,46828.92,2022-08-08,14:24:54
8441,914,25084.6,2023-09-23,02:41:39
8442,235,29049.68,2023-03-24,22:24:29
8443,1251,2436.56,2023-07-27,06:45:33
8444,1712,45263.13,2023-02-14,16:11:13
8445,3331,36630.59,2022-05-04,08:26:53
8446,2195,18231.6,2022-06-26,05:19:27
8447,9208,39732.83,2023-01-11,21:52:10
8448,4265,19437.1,2023-05-02,00:23:13
8449,4736,17560.04,2022-02-13,03:38:07
8450,4886,28557.27,2022-11-29,17:11:52
8451,1372,15597.83,2023-10-22,05:01:57
8452,9809,27197.42,2023-03-17,20:53:28
8453,3889,8698.19,2022-07-22,16:10:33
8454,7705,37734.06,2023-10-29,13:31:55
8455,4918,5534.85,2022-08-27,02:26:54
8456,9253,1254.81,2022-06-11,07:14:41
8457,8553,36590.34,2022-08-08,15:05:20
8458,4025,49143.98,2023-10-20,07:52:34
8459,8644,19242.71,2023-02-16,17:10:25
8460,8686,19078.21,2022-10-03,22:44:35
8461,8891,9007.27,2023-10-27,13:20:24
8462,9011,45266.1,2022-10-27,16:15:41
8463,3171,10245.93,2022-05-07,20:54:27
8464,279,7481.18,2023-11-30,16:38:39
8465,971,43651.89,2022-05-10,10:00:55
8466,7455,4388.86,2023-12-04,03:48:21
8467,660,39734.84,2022-03-30,05:52:50
8468,2192,32508.23,2023-06-07,15:19:17
8469,7993,26268.33,2022-04-16,09:25:07
8470,4070,9675.95,2022-04-26,11:57:18
8471,5405,27167.72,2022-06-20,07:29:54
8472,8421,37747.85,2022-08-05,17:51:14
8473,9753,21780.54,2022-04-27,04:24:24
8474,5279,18596.58,2023-12-19,08:37:15
8475,7147,38787.09,2022-01-18,16:38:48
8476,6042,35420.35,2023-04-21,04:06:34
8477,4032,45255.31,2022-01-28,02:14:35
8478,6694,38932.99,2023-11-27,10:28:58
8479,8195,19168.85,2023-02-25,08:14:33
8480,7833,8137.85,2022-02-18,15:16:01
8481,435,21149.68,2022-06-23,07:26:30
8482,2641,16576.57,2023-04-14,00:42:36
8483,4468,22833.52,2022-05-01,21:28:57
8484,8129,43422.28,2023-03-10,02:01:38
8485,5800,39964.41,2022-02-01,02:35:03
8486,9837,42993.06,2023-07-24,18:26:59
8487,837,37334.19,2022-03-19,16:58:10
8488,6285,2809.0,2022-05-07,20:19:52
8489,6364,17794.66,2023-07-22,00:24:31
8490,9558,32852.54,2023-12-10,18:00:06
8491,974,8812.22,2023-06-11,15:20:42
8492,9388,24768.77,2022-12-18,02:30:50
8493,886,20223.56,2023-03-15,20:03:23
8494,4353,12481.73,2023-04-19,00:21:14
8495,5241,1982.62,2023-09-09,06:38:33
8496,8163,38094.89,2023-11-19,10:20:44
8497,9162,14626.84,2023-06-20,09:36:10
8498,399,35855.78,2022-06-17,08:35:04
8499,4374,13716.51,2022-09-14,22:23:28
8500,5485,46587.28,2022-01-14,02:53:15
8501,3320,2876.17,2023-04-05,23:55:13
8502,5525,2774.83,2022-05-21,04:22:13
8503,1435,22517.13,2023-12-06,22:48:43
8504,9951,28578.99,2023-10-05,18:42:19
8505,660,47655.99,2022-10-21,14:30:50
8506,1897,20422.96,2023-12-06,05:57:44
8507,1486,40868.26,2022-10-26,13:18:53
8508,8,5182.15,2023-04-06,15:29:18
8509,6330,48445.05,2023-02-17,01:38:23
8510,3900,42117.5,2023-01-27,03:24:15
8511,8504,34941.03,2023-03-14,07:40:18
