usage_id,customer_id,service_type,usage_amount,usage_date,usage_time
7928,5868,call,87.57,2023-12-09,13:51:56
7929,3183,data,187.0,2022-04-05,06:14:29
7930,7225,call,479.88,2023-02-10,07:25:06
7931,1718,SMS,115.43,2023-03-23,07:52:24
7932,3073,SMS,51.5,2022-03-23,00:18:06
7933,1317,data,766.43,2023-05-19,20:58:33
7934,354,SMS,617.68,2022-01-05,21:13:57
7935,5451,data,829.47,2022-04-20,06:39:00
7936,3234,data,399.91,2022-10-16,19:54:06
7937,287,data,385.52,2023-06-20,07:17:02
7938,6574,SMS,602.15,2022-03-12,07:37:51
7939,8639,call,244.75,2023-09-21,05:28:23
7940,8578,SMS,437.57,2023-03-13,05:06:04
7941,5696,data,920.68,2023-10-25,22:55:53
7942,5135,call,608.31,2022-02-18,16:39:09
7943,7515,SMS,657.91,2023-01-07,07:50:53
7944,1919,data,692.05,2022-11-17,20:10:57
7945,9684,data,242.08,2022-05-15,17:04:14
7946,7110,SMS,872.63,2023-01-29,17:32:22
7947,7346,data,741.37,2022-08-09,09:06:53
7948,6407,data,411.69,2022-10-24,06:52:03
7949,4999,SMS,423.24,2022-01-19,14:38:04
7950,9181,call,78.6,2023-04-20,02:28:20
7951,1822,call,148.2,2022-02-18,00:31:44
7952,1960,SMS,606.94,2023-07-27,00:08:33
7953,2835,call,245.87,2022-04-13,20:07:16
7954,8711,call,858.34,2022-04-22,19:54:55
7955,5570,SMS,651.1,2023-11-23,06:49:17
7956,663,call,85.53,2022-07-07,18:31:06
7957,3484,call,575.69,2022-06-20,18:35:23
7958,3542,call,473.3,2022-09-28,16:35:51
7959,8299,data,268.26,2023-06-25,18:39:14
7960,9945,call,698.3,2023-03-09,17:43:37
7961,596,call,57.02,2023-10-16,22:28:21
7962,3888,SMS,938.31,2023-11-26,03:38:06
7963,6622,call,162.24,2023-07-02,06:35:48
7964,8243,data,238.79,2022-05-05,19:16:03
7965,6565,call,126.68,2023-06-18,15:35:18
7966,4193,SMS,227.06,2022-09-29,12:21:40
7967,9143,SMS,288.49,2022-10-03,17:32:43
7968,4494,SMS,772.72,2022-03-23,00:17:09
7969,5337,SMS,426.23,2022-12-23,22:27:21
7970,8833,SMS,173.29,2023-09-04,17:52:46
7971,9088,SMS,596.15,2023-06-20,08:38:33
7972,3656,SMS,459.13,2022-05-19,10:15:37
7973,1540,data,287.61,2023-01-14,00:51:29
7974,6975,SMS,564.08,2023-10-29,10:23:07
7975,9632,data,956.1,2023-11-07,11:37:44
7976,9673,data,207.48,2023-08-22,04:45:31
7977,8504,data,381.6,2022-08-19,10:22:47
7978,1946,call,228.24,2023-08-21,08:52:23
7979,2480,call,508.82,2022-11-25,14:45:51
7980,5549,call,347.34,2023-05-13,14:43:17
7981,2233,SMS,137.2,2023-05-22,04:53:21
7982,5075,call,707.11,2023-08-05,19:49:36
7983,4748,SMS,419.88,2023-03-03,20:02:25
7984,3553,data,229.2,2022-04-20,18:41:45
7985,8497,call,326.29,2023-06-11,17:03:19
7986,4823,call,498.73,2022-12-20,16:46:14
7987,5981,call,774.36,2022-04-22,10:34:43
7988,77,SMS,551.05,2023-03-31,19:35:29
7989,8792,SMS,742.7,2023-02-15,01:51:34
7990,739,SMS,501.28,2023-01-13,06:59:38
7991,6204,call,363.42,2023-11-07,17:13:13
7992,2400,SMS,646.61,2023-09-13,20:43:39
7993,7422,call,448.34,2022-11-05,22:38:53
7994,3901,data,421.2,2023-09-16,08:36:00
7995,5153,data,782.46,2022-11-30,19:35:27
7996,2922,SMS,509.16,2023-01-23,21:40:17
7997,9301,SMS,278.96,2023-02-18,06:14:33
7998,9801,data,115.37,2022-05-25,00:55:26
7999,8446,SMS,309.44,2022-01-17,19:08:46
8000,3697,data,306.86,2023-08-10,22:37:57
8001,231,SMS,920.38,2022-11-08,12:03:46
8002,6678,SMS,289.73,2022-11-06,16:28:41
8003,433,call,931.12,2023-04-01,08:47:49
8004,4592,SMS,124.72,2022-08-10,05:41:17
8005,3619,call,296.22,2022-10-27,14:18:54
8006,282,data,852.27,2022-07-14,16:52:26
8007,982,data,843.28,2023-05-07,09:34:10
8008,1374,call,552.65,2023-12-06,03:17:04
8009,4361,call,680.7,2023-12-24,21:55:27
8010,8876,SMS,219.37,2023-01-13,18:30:08
8011,7268,call,50.25,2023-02-04,16:56:26
8012,9739,call,404.8,2022-03-28,23:49:05
8013,9637,data,2.29,2022-10-07,16:40:09
8014,8342,data,497.92,2023-01-22,00:22:44
8015,9328,call,68.52,2022-05-29,15:23:29
8016,56,call,26.18,2022-02-07,21:55:47
8017,6332,SMS,727.25,2023-04-16,18:29:23
8018,4124,data,738.03,2022-06-22,09:17:29
8019,4183,data,838.67,2023-09-12,22:17:24
8020,5465,SMS,677.22,2022-03-22,08:26:17
8021,1272,call,160.14,2023-01-22,21:51:21
8022,5201,SMS,806.22,2023-07-07,09:33:05
8023,8137,SMS,281.29,2023-06-19,01:38:51
8024,9008,data,609.29,2022-06-25,19:54:28
8025,3829,SMS,32.1,2022-07-08,15:53:59
8026,2994,call,234.54,2023-04-07,03:33:06
8027,4243,SMS,773.75,2022-02-20,08:54:17
8028,6937,data,102.32,2022-09-16,05:40:39
8029,8005,call,852.51,2023-02-01,16:11:35
8030,6614,SMS,149.07,2023-08-12,21:03:07
8031,6476,data,387.98,2022-11-01,11:45:55
8032,5354,data,517.63,2022-07-13,14:50:34
8033,1486,data,965.03,2023-04-17,11:41:16
8034,2919,SMS,268.53,2022-05-25,01:22:06
8035,4330,call,905.07,2022-02-26,18:11:03
8036,6185,SMS,726.88,2022-01-15,08:13:48
8037,2862,SMS,199.02,2022-07-13,14:46:29
8038,3800,call,623.45,2023-04-15,23:07:42
8039,1923,call,115.24,2023-11-21,00:41:01
8040,8120,call,443.86,2023-08-15,07:42:00
8041,4169,data,488.27,2022-04-04,06:21:45
8042,2609,SMS,894.82,2023-02-26,15:04:20
8043,5305,SMS,424.14,2022-03-15,01:08:27
8044,3491,SMS,207.68,2023-09-12,18:28:37
8045,8136,data,155.39,2022-07-09,22:11:16
8046,623,SMS,290.95,2023-03-05,01:57:45
8047,8203,call,488.58,2023-06-25,11:52:00
8048,1833,data,830.97,2023-02-07,15:36:07
8049,2969,call,431.05,2023-12-23,05:10:03
8050,8417,SMS,433.7,2022-05-25,22:36:44
8051,3333,call,822.24,2023-08-07,02:41:03
8052,1763,call,302.2,2023-11-29,16:37:32
8053,4957,SMS,330.47,2023-12-13,12:19:25
8054,3467,data,503.43,2022-09-26,23:03:01
8055,9618,call,572.72,2022-02-11,22:07:24
8056,5781,SMS,825.34,2022-10-16,15:22:51
8057,1941,data,243.67,2022-07-13,13:17:45
8058,3809,call,771.86,2023-05-27,05:58:46
8059,3269,call,251.04,2022-03-20,23:51:21
8060,6781,call,603.94,2023-03-29,08:57:07
8061,201,call,173.48,2022-11-30,02:03:15
8062,2763,data,151.48,2022-08-15,05:02:57
8063,1917,SMS,677.9,2023-07-07,12:12:41
8064,8201,data,1.28,2023-06-13,19:50:32
8065,9863,call,865.62,2023-08-15,06:24:52
8066,6099,data,70.19,2023-01-05,19:20:36
8067,581,data,286.37,2022-08-31,20:42:48
8068,8031,call,80.18,2023-10-05,11:30:00
8069,3540,call,32.56,2023-04-04,03:47:28
8070,4976,call,532.61,2023-08-29,19:01:13
8071,8219,SMS,58.96,2023-02-15,07:26:55
8072,5995,data,685.05,2022-11-24,16:17:48
8073,4704,SMS,679.22,2023-01-08,21:47:28
8074,2412,data,541.19,2022-01-12,19:49:48
8075,166,call,484.78,2022-12-01,19:07:57
8076,7129,SMS,617.74,2023-03-10,03:31:21
8077,6933,call,734.45,2023-10-04,15:45:42
8078,1396,data,192.32,2023-10-08,00:39:08
8079,1698,SMS,374.61,2022-11-14,13:13:00
8080,1090,call,112.3,2022-10-26,03:28:09
8081,1602,SMS,122.3,2023-02-05,09:37:10
8082,7797,SMS,649.02,2022-08-08,17:06:31
8083,447,SMS,587.24,2022-09-27,15:31:08
8084,9384,SMS,439.72,2022-11-11,04:54:29
8085,6267,data,917.17,2022-05-22,03:03:38
8086,4881,SMS,628.0,2023-03-21,17:46:30
8087,3889,SMS,198.78,2022-05-26,00:50:28
8088,7592,call,589.28,2022-06-12,00:40:09
8089,856,call,264.05,2023-06-29,19:14:13
8090,7021,data,663.8,2023-01-13,23:25:45
8091,9147,SMS,109.07,2023-04-01,21:42:09
8092,9450,SMS,940.31,2023-04-06,22:06:57
8093,3698,data,532.97,2022-01-05,04:27:21
8094,2862,call,765.4,2022-07-03,05:48:45
8095,3604,SMS,433.66,2023-04-16,07:14:58
8096,1878,call,709.83,2022-06-07,01:01:24
8097,395,call,727.49,2023-08-17,04:25:32
8098,2810,call,174.86,2022-05-30,15:15:30
8099,9634,call,467.19,2023-01-20,05:05:26
8100,580,SMS,780.38,2022-02-27,18:44:10
8101,5618,data,828.88,2022-01-10,15:54:44
8102,6179,SMS,272.14,2023-09-11,22:01:44
8103,6732,data,570.05,2023-06-24,22:29:37
8104,9233,call,854.13,2023-09-13,15:14:04
8105,6939,SMS,126.86,2022-08-19,16:46:04
8106,6869,data,495.5,2022-03-27,23:01:25
8107,2361,data,313.08,2022-01-02,03:59:13
8108,3622,call,744.21,2022-04-10,13:42:13
8109,3529,data,822.6,2022-07-29,20:39:20
8110,3130,call,476.49,2022-11-12,10:42:55
8111,5659,data,106.17,2023-08-22,06:38:00
8112,8379,data,943.4,2022-01-18,11:02:25
8113,7868,SMS,816.98,2022-06-07,22:36:21
8114,5285,SMS,116.12,2022-03-21,19:01:45
8115,7907,data,146.72,2023-11-25,23:41:00
8116,5647,SMS,504.01,2022-07-25,07:56:00
8117,5674,call,60.57,2022-08-29,18:25:53
8118,2112,SMS,24.77,2023-05-27,16:26:04
8119,1916,call,167.67,2023-07-03,14:25:37
8120,9334,call,819.47,2023-03-06,01:57:29
8121,8787,call,529.58,2022-04-16,01:59:14
8122,4502,data,284.34,2023-12-15,21:58:32
8123,9216,SMS,8.57,2022-05-31,05:02:12
8124,7037,SMS,135.22,2022-12-05,15:26:16
8125,169,SMS,283.45,2022-08-20,05:39:18
8126,7327,data,947.02,2022-09-03,09:55:14
8127,294,data,464.0,2022-08-28,22:27:24
8128,7572,SMS,573.95,2022-03-09,08:01:34
8129,1194,SMS,950.3,2023-05-30,06:02:53
8130,4850,data,154.77,2023-01-06,15:26:07
8131,9137,data,5.69,2023-08-04,19:14:20
8132,2304,call,639.07,2022-06-29,00:55:59
8133,881,call,819.92,2022-12-05,16:58:34
8134,2371,SMS,56.41,2023-09-26,08:00:54
8135,1607,data,988.53,2023-07-31,07:48:43
8136,7925,data,452.74,2022-07-25,11:47:01
8137,4487,SMS,332.92,2023-03-24,05:49:12
8138,7042,call,953.52,2023-04-16,22:14:15
8139,9288,SMS,1.37,2023-06-08,15:11:00
8140,4220,data,277.08,2022-08-18,18:45:37
8141,5934,data,810.0,2023-07-03,09:31:26
8142,6797,call,183.71,2022-01-23,21:57:31
8143,9861,call,301.53,2023-03-07,12:34:00
8144,290,data,873.28,2023-06-21,18:31:33
8145,9073,SMS,793.21,2022-07-12,07:19:31
8146,2731,data,601.83,2022-11-16,20:19:28
8147,9472,call,500.05,2022-04-23,16:06:57
8148,6243,data,461.61,2022-12-08,19:38:00
8149,3235,SMS,100.03,2022-04-17,08:45:41
8150,3611,call,327.04,2023-09-19,02:20:10
8151,5433,call,850.43,2022-01-06,16:41:56
8152,9582,call,976.55,2022-03-07,11:53:33
8153,5439,call,730.57,2023-12-22,14:06:03
8154,2291,SMS,493.78,2023-12-14,19:55:50
8155,2688,data,329.77,2023-11-18,17:46:02
8156,234,data,722.84,2022-07-02,08:22:10
8157,7184,SMS,764.03,2023-04-16,17:14:46
8158,3045,data,528.49,2022-03-22,19:54:41
8159,1445,call,689.45,2023-08-13,20:54:17
8160,4999,SMS,554.67,2022-03-07,12:56:56
8161,461,SMS,441.42,2023-04-12,10:47:12
8162,3589,call,576.18,2023-04-27,19:31:31
8163,1367,call,381.75,2022-08-01,18:58:20
8164,4372,SMS,195.5,2023-07-18,09:39:44
8165,7401,call,649.89,2022-12-03,02:36:07
8166,6661,data,202.38,2022-11-23,09:09:42
8167,7937,call,562.44,2023-12-05,14:51:27
8168,6248,call,475.18,2023-08-12,05:41:21
8169,2107,data,86.99,2023-06-06,00:41:05
8170,2102,data,312.91,2022-08-22,13:02:51
8171,9386,SMS,248.98,2023-12-28,06:15:51
8172,9238,data,926.76,2022-04-08,16:47:19
8173,1705,data,704.66,2023-09-03,16:35:48
8174,7644,data,224.11,2023-12-23,20:25:28
8175,4388,data,495.33,2022-01-08,20:19:47
8176,7885,data,963.52,2022-06-30,05:28:39
8177,5668,data,702.89,2023-08-02,08:37:39
8178,1360,SMS,263.27,2022-07-05,17:37:37
8179,9995,data,254.94,2022-07-20,17:58:38
8180,4862,data,78.4,2023-03-12,09:44:38
8181,3100,call,586.15,2022-09-13,01:58:50
8182,6959,call,990.07,2022-03-15,16:24:17
8183,9581,SMS,221.21,2022-01-13,11:10:15
8184,6523,call,18.26,2022-02-22,06:58:57
8185,4245,call,897.75,2023-11-18,10:06:31
8186,1169,SMS,483.34,2023-03-09,23:23:53
8187,3742,SMS,602.3,2022-03-25,23:34:17
8188,1230,SMS,641.49,2022-09-27,14:54:45
8189,7091,SMS,813.4,2022-05-21,05:13:27
8190,9220,SMS,244.29,2022-06-07,12:02:25
8191,2292,SMS,188.92,2022-05-05,20:22:19
8192,7215,call,717.31,2022-04-19,08:18:45
8193,9971,SMS,116.77,2023-03-14,11:40:09
8194,8798,SMS,722.09,2023-08-24,08:04:56
8195,3677,SMS,640.16,2022-03-24,20:56:36
8196,5087,data,259.42,2023-10-13,23:23:20
8197,8460,call,235.85,2022-12-23,18:56:05
8198,5330,SMS,849.86,2022-11-19,19:50:33
8199,3986,SMS,405.3,2022-04-04,01:58:43
8200,4879,data,325.11,2023-05-31,00:47:00
8201,6395,SMS,10.22,2022-10-23,06:54:08
8202,1799,SMS,140.44,2022-07-06,18:48:54
8203,7120,call,946.98,2023-04-12,05:38:34
8204,925,SMS,17.53,2023-01-01,19:52:20
8205,5662,call,626.22,2022-04-04,16:56:54
8206,1075,call,420.54,2023-07-26,04:03:48
8207,403,data,63.08,2023-01-29,06:08:01
8208,7457,SMS,217.54,2022-10-31,12:19:10
8209,2676,call,582.93,2023-06-29,06:04:15
8210,4747,SMS,85.13,2023-07-30,04:12:31
8211,5266,data,219.81,2023-05-23,02:13:20
8212,5341,data,623.07,2023-02-16,19:56:35
8213,30,data,434.5,2022-08-17,01:38:01
8214,5207,call,351.02,2023-10-31,21:55:46
8215,3207,call,678.19,2023-09-12,21:21:54
8216,418,call,195.26,2023-07-28,06:06:32
8217,5173,SMS,452.0,2022-02-24,15:50:47
8218,8227,data,73.34,2022-07-24,22:42:07
8219,1043,data,923.89,2022-06-10,18:35:52
8220,1697,SMS,691.01,2023-02-12,22:09:09
8221,3848,SMS,341.4,2023-02-03,22:47:49
8222,7426,SMS,70.16,2023-07-19,16:38:48
8223,1414,data,635.05,2023-03-17,19:59:23
8224,6356,data,70.84,2022-03-06,11:53:33
8225,5987,call,550.11,2022-11-23,18:37:38
8226,5677,data,342.57,2022-01-09,23:30:23
8227,3635,SMS,433.29,2023-11-09,03:00:05
8228,9458,SMS,924.86,2023-01-08,03:23:23
8229,9820,call,129.96,2023-08-18,03:59:36
8230,5512,data,385.27,2022-07-28,08:39:28
8231,6758,data,235.94,2023-02-10,06:34:36
8232,5386,call,96.87,2022-08-29,07:07:57
8233,668,call,390.57,2022-04-23,17:11:07
8234,57,data,518.17,2022-07-07,19:02:46
8235,5160,SMS,559.18,2022-12-14,07:16:36
8236,9122,data,911.48,2022-03-31,17:11:49
8237,7559,call,537.11,2023-01-14,09:08:13
8238,8406,data,793.52,2023-07-15,05:13:40
8239,6670,SMS,855.93,2022-04-01,05:20:08
8240,8925,data,467.07,2023-01-23,14:00:19
8241,8382,call,142.46,2023-04-13,04:41:18
8242,2165,call,9.16,2022-01-26,09:05:40
8243,1604,SMS,166.04,2022-11-17,14:12:12
8244,45,call,913.71,2022-03-31,18:59:18
8245,2951,SMS,945.86,2023-08-06,01:07:36
8246,3009,data,606.89,2022-08-26,00:54:20
8247,5959,SMS,359.73,2023-01-16,14:19:51
8248,4813,SMS,820.89,2022-12-25,23:19:48
8249,8096,data,614.24,2023-01-19,16:11:55
8250,3672,call,777.82,2023-02-27,06:16:52
8251,6935,data,428.92,2023-07-13,18:51:36
8252,1897,data,715.57,2023-03-24,02:53:09
8253,3766,call,714.57,2023-02-01,10:29:04
8254,8697,data,286.54,2023-02-17,00:58:48
8255,9307,data,488.63,2022-03-14,18:49:18
8256,1994,call,811.56,2023-06-14,10:14:36
8257,589,data,53.5,2023-11-20,02:13:12
8258,597,data,905.46,2023-02-20,12:55:23
8259,1499,SMS,935.58,2023-11-09,02:32:10
8260,20,SMS,526.39,2022-08-16,17:06:05
8261,8980,call,851.71,2023-03-25,18:35:05
8262,9825,data,718.68,2023-04-16,06:48:12
8263,2570,call,707.69,2023-04-12,12:06:36
8264,3141,call,548.92,2022-12-25,10:17:15
8265,6335,SMS,424.12,2022-06-14,20:10:29
8266,8178,SMS,889.59,2023-10-16,03:05:59
8267,8532,call,191.02,2023-03-25,02:54:53
8268,753,call,552.52,2022-09-02,18:43:34
8269,7165,call,20.83,2022-11-03,06:48:50
8270,4271,call,219.39,2022-05-23,08:12:15
8271,711,data,477.05,2022-02-06,18:53:15
8272,9593,SMS,48.52,2023-10-11,22:39:11
8273,4682,data,607.37,2023-10-10,23:36:13
8274,5596,data,813.63,2023-12-14,19:44:20
8275,7771,data,163.0,2023-04-01,02:31:16
8276,6462,call,513.49,2023-03-15,07:25:55
8277,231,data,220.74,2022-02-04,13:49:34
8278,7381,SMS,713.65,2022-02-06,00:27:24
8279,9542,data,823.37,2022-12-12,20:50:11
8280,9168,call,857.74,2023-12-06,21:47:00
8281,5541,SMS,237.13,2023-12-05,08:12:49
8282,57,data,432.4,2023-11-16,08:43:04
8283,9391,data,513.3,2022-01-29,01:20:57
8284,8204,data,369.32,2023-10-07,19:09:18
8285,2861,SMS,64.27,2022-02-09,06:47:40
8286,4575,data,426.94,2023-04-11,09:59:51
8287,9326,call,895.53,2023-09-12,02:48:19
8288,6687,data,113.24,2022-09-29,01:24:16
8289,2061,call,323.6,2022-01-01,13:34:20
8290,7541,SMS,493.06,2023-01-30,01:15:09
8291,6791,SMS,385.78,2022-04-17,19:25:34
8292,6587,SMS,893.94,2023-04-25,10:57:34
8293,4580,data,963.91,2022-10-25,13:58:16
8294,6690,SMS,864.75,2022-01-17,01:37:01
8295,5783,SMS,107.84,2022-08-26,14:20:11
8296,2260,SMS,398.61,2022-05-30,06:10:20
8297,9638,call,291.83,2022-08-21,03:21:45
8298,5315,SMS,157.41,2023-06-01,09:12:44
8299,8713,SMS,479.44,2022-10-01,21:01:45
8300,7685,data,861.58,2023-08-14,16:04:56
8301,9750,call,282.69,2023-12-24,17:35:18
8302,5947,SMS,254.2,2023-07-02,21:55:32
8303,9335,call,95.51,2022-08-20,13:20:25
8304,5193,data,609.13,2022-08-25,13:00:18
8305,2996,call,15.33,2023-11-19,08:44:55
8306,9322,call,852.8,2022-07-27,02:03:14
8307,9375,data,32.88,2022-01-08,12:51:35
8308,4603,call,915.82,2022-01-13,21:28:49
8309,5701,data,554.31,2022-09-15,01:06:11
8310,4040,SMS,577.91,2023-02-26,06:26:53
8311,6979,data,107.66,2023-03-12,05:55:36
8312,1362,call,992.49,2022-09-03,17:40:27
8313,3368,SMS,213.67,2023-05-10,21:27:45
8314,4821,call,183.11,2023-05-21,15:01:45
8315,3388,call,437.51,2023-07-14,14:46:08
8316,8459,call,799.33,2022-07-14,19:20:47
8317,5723,data,630.1,2022-12-19,16:27:08
8318,5508,SMS,219.23,2023-04-06,18:53:39
8319,5305,SMS,507.51,2022-08-31,13:45:48
8320,6986,data,642.21,2023-01-23,22:13:38
8321,1852,data,179.46,2022-11-06,16:24:36
8322,6517,call,118.29,2022-09-19,12:18:36
8323,3930,SMS,146.98,2023-10-26,14:40:54
8324,5138,data,190.93,2022-03-04,03:03:26
8325,5336,call,907.85,2023-06-27,01:42:01
8326,8928,SMS,131.23,2023-06-15,11:26:29
8327,8376,data,449.69,2022-04-21,11:25:29
8328,603,SMS,125.62,2022-12-03,17:34:05
8329,4915,SMS,836.63,2023-09-11,02:57:58
8330,4336,data,56.77,2022-02-27,14:27:41
8331,810,data,341.41,2022-07-14,06:44:38
8332,2337,data,965.51,2023-08-20,19:23:14
8333,3537,call,20.37,2022-03-08,14:12:20
8334,7321,call,833.36,2022-04-15,07:52:10
8335,7724,call,797.69,2023-09-10,21:47:19
8336,4783,data,828.83,2023-03-07,05:59:32
8337,9089,call,481.42,2023-03-07,07:23:49
8338,4902,SMS,88.35,2022-08-10,04:08:17
8339,4218,call,430.12,2022-11-07,17:38:22
8340,1671,SMS,53.83,2022-10-25,00:22:27
8341,6111,SMS,486.16,2022-06-10,15:40:47
8342,3167,call,697.63,2022-12-03,20:42:45
8343,16,SMS,861.28,2022-12-23,01:48:40
8344,8124,call,259.54,2022-02-01,00:11:04
8345,6743,call,78.34,2022-08-28,11:54:12
8346,9270,SMS,343.3,2023-10-16,23:11:29
8347,6675,SMS,167.71,2023-06-17,02:40:46
8348,6587,data,24.68,2023-03-10,23:01:02
8349,8808,data,966.79,2022-03-12,07:17:10
8350,4262,data,478.53,2022-11-15,06:57:43
8351,3710,call,940.07,2022-04-24,04:13:13
8352,4340,call,415.63,2022-01-24,12:54:48
8353,5052,data,775.26,2023-05-04,05:06:36
8354,1043,data,717.55,2022-11-18,10:21:20
8355,7406,SMS,964.64,2022-01-12,22:13:31
8356,1958,data,663.49,2023-11-17,23:54:12
8357,7307,SMS,757.03,2022-08-24,13:24:51
8358,8300,call,315.14,2022-04-05,18:40:00
8359,6766,call,128.82,2023-02-24,08:12:03
8360,161,data,987.4,2022-10-02,05:15:35
8361,4813,call,297.0,2022-04-15,18:20:53
8362,7275,SMS,88.1,2022-04-29,15:31:55
8363,2756,data,341.77,2023-04-14,17:08:13
8364,2248,SMS,1.32,2022-04-19,00:50:54
8365,3016,data,327.63,2023-07-09,12:00:31
8366,1507,SMS,668.44,2023-08-13,14:01:16
8367,7494,data,113.72,2023-05-23,07:43:22
8368,9525,call,513.46,2022-05-20,22:55:46
8369,4737,SMS,822.89,2022-01-18,11:38:20
8370,8716,call,868.42,2023-10-12,22:26:33
8371,36,SMS,355.28,2022-02-11,16:31:57
8372,7716,data,80.26,2023-11-27,09:07:53
8373,5404,data,613.87,2022-03-11,07:30:59
8374,264,data,620.29,2023-11-28,16:00:36
8375,3600,data,981.89,2023-02-18,16:07:19
8376,7444,SMS,752.1,2022-01-20,14:54:58
8377,3853,data,749.55,2022-06-06,20:27:31
8378,7723,call,198.16,2022-12-11,22:16:27
8379,9730,call,403.49,2023-04-22,03:36:37
8380,4167,SMS,512.02,2023-04-04,23:40:24
8381,3796,data,996.16,2022-03-24,01:27:19
8382,9831,call,622.55,2023-07-08,23:16:11
8383,9959,call,672.84,2023-04-05,00:42:53
8384,708,data,645.73,2022-04-17,01:41:17
8385,6653,SMS,868.45,2023-12-04,13:29:03
8386,6538,SMS,804.75,2023-07-30,07:19:48
8387,7918,call,937.73,2023-01-09,02:02:07
8388,9229,SMS,79.17,2023-04-04,05:04:42
8389,1172,call,631.84,2022-04-11,21:16:49
8390,2116,data,855.44,2023-02-19,13:35:20
8391,2838,call,420.96,2023-07-19,12:56:55
8392,4326,call,670.75,2023-03-16,06:11:52
8393,6788,data,688.52,2022-04-23,11:54:21
8394,7297,SMS,955.53,2023-06-29,08:47:28
8395,2942,SMS,421.28,2022-09-05,06:51:52
8396,5748,call,342.62,2022-03-22,19:12:13
8397,4315,SMS,260.58,2023-11-24,08:35:51
8398,7066,SMS,671.34,2023-11-14,15:52:47
8399,3557,call,517.67,2023-04-10,03:22:22
8400,3506,data,318.36,2022-02-28,18:15:00
8401,9361,SMS,630.76,2023-01-31,20:19:07
8402,4428,data,119.37,2022-08-07,10:26:07
8403,154,SMS,861.07,2022-08-10,09:03:26
8404,8646,SMS,407.81,2023-08-17,18:04:24
8405,677,call,68.42,2023-02-09,16:23:24
8406,7217,SMS,298.05,2023-08-07,19:47:15
8407,3091,SMS,614.0,2022-06-19,18:45:00
8408,4809,SMS,825.39,2023-03-27,02:19:40
8409,305,data,908.84,2023-10-20,06:09:59
8410,9074,data,587.06,2023-02-11,17:19:50
8411,6114,SMS,506.3,2022-12-26,09:28:29
8412,5805,call,758.66,2023-02-13,04:56:40
8413,7960,data,191.71,2022-04-01,06:37:15
8414,1790,data,588.51,2022-01-11,09:21:38
8415,4390,data,924.83,2023-06-25,03:57:42
8416,2288,data,81.87,2023-03-20,12:43:31
8417,8617,SMS,5.1,2023-07-05,09:49:58
8418,3378,data,98.8,2023-02-18,21:45:39
8419,1432,data,47.11,2022-10-12,07:30:17
8420,8843,call,110.2,2022-01-21,13:12:25
8421,858,call,792.91,2023-10-26,00:36:00
8422,5936,data,6.22,2022-08-04,07:19:38
8423,8196,SMS,78.1,2022-03-07,11:19:40
8424,2868,data,129.33,2023-07-23,03:05:32
8425,2012,call,659.37,2022-09-09,08:17:09
8426,8166,data,894.31,2023-02-26,18:33:03
8427,9073,call,530.62,2023-04-12,15:20:53
8428,2599,SMS,394.6,2022-10-13,12:11:35
8429,4975,data,738.42,2022-08-07,22:48:43
8430,6071,SMS,537.92,2023-07-30,18:39:27
8431,8084,SMS,805.13,2022-05-23,03:15:18
8432,5734,data,758.29,2022-08-31,06:07:55
8433,8009,SMS,589.44,2023-01-08,23:48:01
8434,5235,data,884.6,2023-01-13,14:18:53
8435,1995,call,264.04,2022-08-03,01:04:29
8436,1387,call,218.66,2022-08-24,00:19:51
8437,9917,call,163.45,2022-05-24,20:41:42
8438,7201,data,961.87,2023-02-16,18:51:28
8439,6896,data,456.34,2022-01-21,09:05:06
8440,6735,call,390.22,2022-02-27,02:01:04
8441,8777,data,632.22,2022-11-23,21:52:24
8442,7541,call,675.63,2022-03-13,23:24:58
8443,2330,SMS,902.55,2023-08-15,10:53:57
8444,6825,call,701.32,2022-08-30,20:34:47
8445,8299,call,922.66,2022-06-23,23:28:22
8446,538,data,545.01,2023-07-21,02:58:39
8447,4851,data,293.56,2023-10-20,04:39:43
8448,7514,SMS,708.88,2023-09-28,19:45:32
8449,5125,SMS,629.9,2022-03-28,04:57:49
8450,9955,SMS,663.36,2022-07-29,07:23:20
8451,9548,data,709.17,2023-12-29,10:32:41
8452,8467,SMS,2.2,2023-04-29,13:20:00
8453,2902,data,786.29,2022-03-29,21:21:03
8454,8392,call,22.63,2022-10-08,03:15:54
8455,7756,SMS,904.42,2023-04-22,19:37:53
8456,6064,SMS,174.02,2022-11-09,02:10:50
8457,1918,SMS,325.35,2023-07-29,18:10:37
8458,715,data,602.62,2022-09-01,00:01:08
8459,6199,data,565.12,2023-06-05,16:29:11
8460,829,SMS,843.34,2023-04-08,16:30:55
8461,1747,call,651.95,2023-04-18,02:50:37
8462,7316,data,660.82,2023-07-21,19:58:36
8463,5261,SMS,554.82,2023-03-03,17:11:42
8464,7574,SMS,515.0,2023-07-05,15:08:28
8465,7719,call,424.31,2022-05-09,23:13:32
8466,3066,call,651.78,2022-08-08,02:18:47
8467,7635,SMS,632.13,2023-04-16,13:05:05
8468,5934,SMS,919.4,2023-02-21,16:36:13
8469,3358,call,927.35,2023-10-03,20:23:56
8470,4241,call,57.82,2023-03-17,23:15:28
8471,3071,call,797.99,2022-04-07,20:56:52
8472,2215,data,414.83,2023-02-25,23:04:33
